vrsta,otok,spol,prehrana,dob,zdravlje,godina,kljun_duljina,kljun_dubina,peraja_duljina,masa,visina
Gentoo,Biscoe,muzjak,lignje,odrasli,zdravi,2022,55.5,21.3,242,6987,89.87
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,44.9,18.7,259,4763,67.63
Adelie,Biscoe,zenka,riba,odrasli,pretili,2023,56.9,22.5,235,6630,86.3
Adelie,Biscoe,zenka,riba,odrasli,pretili,2023,52.1,19.4,236,5889,78.89
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,46.8,18.2,204,4896,68.96
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,45.9,17.6,202,4366,63.66
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,53,18.1,206,5693,76.93
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,40,15.9,195,5254,72.54
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,42.9,15.5,203,5122,71.22
Adelie,Biscoe,zenka,riba,odrasli,pretili,2023,50.6,16.9,246,6368,83.68
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,53.5,17.2,197,4386,63.86
Adelie,Biscoe,zenka,riba,odrasli,pretili,2023,58.3,20.3,225,5126,71.26
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,48.2,18.3,226,4770,67.7
Adelie,Biscoe,zenka,riba,odrasli,pretili,2023,49.1,18.2,249,5465,74.65
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,52.6,16.6,203,4866,68.66
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2023,44.3,16.6,218,4737,67.37
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2023,57.3,18.5,260,7619,96.19
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2023,64.7,17.4,240,5819,78.19
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2023,48.7,19.7,277,6890,88.9
Adelie,Biscoe,muzjak,riba,odrasli,zdravi,2023,72.5,21.1,243,5659,76.59
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2023,64.4,21.5,259,6346,83.46
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2023,53.4,17.4,253,6093,80.93
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2023,55.7,18.1,232,5376,73.76
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2023,54.2,16.8,248,5731,77.31
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2023,49.2,21.3,284,6346,83.46
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2023,45.9,19,220,6507,85.07
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2023,48.5,13.9,236,5500,75
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2023,52.4,14.5,255,5409,74.09
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2023,37.7,14.2,230,5810,78.1
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2023,32.1,17,193,4434,64.34
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2023,25,18.8,192,3506,55.06
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2023,23.5,19.1,165,3838,58.38
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2023,27.6,15.5,184,3948,59.48
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2023,24.4,17,172,3781,57.81
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2023,20.9,16.2,171,3997,59.97
Adelie,Biscoe,zenka,kril,juvenilni,pretili,2023,28.4,17.8,185,4639,66.39
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2023,22.7,16.8,181,4055,60.55
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2023,25.7,17.9,197,2944,49.44
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2023,23.5,14.7,167,3321,53.21
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2023,25.1,17.5,154,3683,56.83
Adelie,Biscoe,zenka,kril,odrasli,pothranjeni,2023,34.9,16.2,202,3571,55.71
Adelie,Biscoe,zenka,kril,odrasli,pothranjeni,2023,25.5,17.4,222,3986,59.86
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2023,27.7,17.2,190,4124,61.24
Adelie,Biscoe,zenka,kril,odrasli,pothranjeni,2023,31.6,15.1,188,3870,58.7
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2023,33,12.6,179,3790,57.9
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2023,31.8,14.7,176,3628,56.28
Adelie,Biscoe,muzjak,kril,odrasli,pretili,2023,32.2,17.8,190,6425,84.25
Adelie,Biscoe,muzjak,kril,odrasli,zdravi,2023,24,18.9,222,5521,75.21
Adelie,Biscoe,muzjak,kril,odrasli,zdravi,2023,32,23.9,207,5286,72.86
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2023,23.4,18.9,197,3634,56.34
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2023,31.9,19.9,201,4869,68.69
Adelie,Biscoe,muzjak,kril,juvenilni,pretili,2023,26.9,19.9,191,5167,71.67
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2023,29.8,21.4,202,4215,62.15
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2023,23.3,15.6,185,4557,65.57
Adelie,Biscoe,muzjak,kril,odrasli,zdravi,2023,31.3,18.3,201,5289,72.89
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2023,30.3,18.9,206,4677,66.77
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2023,30.8,18.1,178,4149,61.49
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2023,28.4,23.3,189,4972,69.72
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2023,25.3,17,195,4625,66.25
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2023,32.7,19.1,209,4767,67.67
Adelie,Biscoe,muzjak,kril,odrasli,pothranjeni,2023,33.4,21,200,4000,60
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2023,32.9,15.2,199,4854,68.54
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2023,31.1,16.7,218,3915,59.15
Adelie,Biscoe,muzjak,kril,odrasli,zdravi,2023,36.1,20.3,240,5528,75.28
Adelie,Biscoe,muzjak,kril,odrasli,pretili,2023,27.5,17.1,210,6119,81.19
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,22.2,14.7,163,2901,49.01
Adelie,Biscoe,zenka,roditelji,pilic,pretili,2023,34.3,13.2,180,3318,53.18
Adelie,Biscoe,zenka,roditelji,pilic,pretili,2023,20.1,13.9,164,3213,52.13
Adelie,Biscoe,zenka,roditelji,pilic,pothranjeni,2023,35.1,17.6,175,2777,47.77
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,34,16.1,163,3135,51.35
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,25.7,17.9,162,3166,51.66
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,30.9,15.1,170,3039,50.39
Adelie,Biscoe,zenka,roditelji,pilic,pothranjeni,2023,32.9,14.7,175,2765,47.65
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,30.5,12.4,154,2881,48.81
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,36.2,17.1,179,2874,48.74
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,23,14.7,179,3106,51.06
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,32.5,15.4,167,2914,49.14
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,27,13.9,168,2947,49.47
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,21.3,20.7,144,2880,48.8
Adelie,Biscoe,zenka,roditelji,pilic,pothranjeni,2023,24.2,15.2,188,2688,46.88
Adelie,Biscoe,zenka,roditelji,pilic,pretili,2023,27.4,13.6,167,3519,55.19
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2023,30.1,12.7,181,3081,50.81
Adelie,Biscoe,zenka,roditelji,pilic,pretili,2023,25.5,16.1,164,3294,52.94
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2023,30.1,14.1,188,3417,54.17
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2023,28,12.5,179,3536,55.36
Adelie,Biscoe,muzjak,roditelji,pilic,pretili,2023,36.7,16.1,183,3935,59.35
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2023,34.2,14.3,176,3529,55.29
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2023,32.4,15.5,187,3632,56.32
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2023,36.5,17.2,174,3447,54.47
Adelie,Biscoe,muzjak,roditelji,pilic,pothranjeni,2023,26.9,16.6,192,3176,51.76
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2023,41.6,13.3,188,3761,57.61
Adelie,Biscoe,muzjak,roditelji,pilic,pretili,2023,38.6,14.6,186,4011,60.11
Adelie,Biscoe,zenka,lignje,juvenilni,pretili,2023,33.2,16.8,204,4591,65.91
Adelie,Biscoe,muzjak,lignje,juvenilni,zdravi,2023,40.8,14.1,175,4679,66.79
Adelie,Biscoe,muzjak,lignje,odrasli,zdravi,2023,43.5,22.2,223,5181,71.81
Adelie,Dream,zenka,riba,juvenilni,pretili,2023,39.8,18.1,196,4844,68.44
Adelie,Dream,zenka,riba,odrasli,pretili,2023,48.1,14.8,240,5961,79.61
Adelie,Dream,zenka,riba,odrasli,pretili,2023,54.8,17.2,226,6003,80.03
Adelie,Dream,zenka,riba,odrasli,pretili,2023,53.1,16.4,248,6087,80.87
Adelie,Dream,zenka,riba,odrasli,pretili,2023,61.7,20.4,238,5796,77.96
Adelie,Dream,zenka,riba,odrasli,zdravi,2023,21.7,22.3,263,4835,68.35
Adelie,Dream,zenka,riba,juvenilni,pretili,2023,48.6,19.1,214,4882,68.82
Adelie,Dream,zenka,riba,juvenilni,pretili,2023,47.3,19.1,213,4919,69.19
Adelie,Dream,zenka,riba,juvenilni,pretili,2023,36.1,15.1,231,4734,67.34
Adelie,Dream,zenka,riba,juvenilni,pretili,2023,49.9,18.2,218,5007,70.07
Adelie,Dream,muzjak,riba,odrasli,pretili,2023,65.4,20.2,242,6484,84.84
Adelie,Dream,muzjak,riba,odrasli,zdravi,2023,63.4,22.3,250,5585,75.85
Adelie,Dream,muzjak,riba,odrasli,pretili,2023,73.6,19.6,248,6769,87.69
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,22,17.3,185,4058,60.58
Adelie,Dream,zenka,kril,odrasli,zdravi,2023,24.3,21.4,216,4462,64.62
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2023,37.2,20.8,195,3603,56.03
Adelie,Dream,zenka,kril,odrasli,pothranjeni,2023,28.9,18.4,195,3901,59.01
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,17.6,16.4,183,3756,57.56
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2023,29.4,16,175,3675,56.75
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,18.1,17,180,3836,58.36
Adelie,Dream,zenka,kril,odrasli,zdravi,2023,36.5,21.7,203,4485,64.85
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2023,24.6,14.9,166,3286,52.86
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2023,21.1,14.3,168,3655,56.55
Adelie,Dream,zenka,kril,odrasli,pothranjeni,2023,34.6,19.5,189,3948,59.48
Adelie,Dream,zenka,kril,odrasli,pothranjeni,2023,27.2,18.9,213,4117,61.17
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,30.5,17.4,194,3759,57.59
Adelie,Dream,zenka,kril,odrasli,pretili,2023,20.4,15.1,223,5252,72.52
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2023,19.1,20.1,193,3455,54.55
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2023,23,17.4,181,3555,55.55
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,32.8,21.9,175,3854,58.54
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,25.1,17.8,162,4126,61.26
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,24.5,16.2,173,3768,57.68
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,21.1,17.5,179,3870,58.7
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,19.8,20,192,3945,59.45
Adelie,Dream,zenka,kril,odrasli,zdravi,2023,32.4,17.6,197,4475,64.75
Adelie,Dream,zenka,kril,odrasli,pothranjeni,2023,35.6,20.2,199,3796,57.96
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,27.1,17.9,196,4260,62.6
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2023,22.5,18.2,177,3470,54.7
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2023,20.9,15.2,188,3247,52.47
Adelie,Dream,zenka,kril,odrasli,pothranjeni,2023,39.7,20.3,198,3799,57.99
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,19.7,18.1,189,4047,60.47
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,20.7,20.1,202,3717,57.17
Adelie,Dream,zenka,kril,juvenilni,zdravi,2023,19.5,20.5,184,4206,62.06
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2023,21,18.7,171,4402,64.02
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2023,26.9,15.8,200,4300,63
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2023,25.9,19.2,235,4698,66.98
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2023,23.1,18.3,184,3990,59.9
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2023,28,16.5,214,3907,59.07
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,31.6,17.1,203,4960,69.6
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2023,34.5,19.9,201,4684,66.84
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,29.2,20.2,182,4779,67.79
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,24.1,17.4,200,4791,67.91
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,19.9,16.8,218,4644,66.44
Adelie,Dream,muzjak,kril,odrasli,zdravi,2023,26.7,17.7,216,5431,74.31
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2023,36.7,16.6,180,3736,57.36
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,28.7,18,201,4924,69.24
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2023,27.7,20.9,240,4965,69.65
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2023,36.4,24,236,5060,70.6
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,27,19.1,201,4644,66.44
Adelie,Dream,muzjak,kril,odrasli,zdravi,2023,32.1,18.9,234,5474,74.74
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,20.6,15.8,199,4794,67.94
Adelie,Dream,muzjak,kril,juvenilni,pretili,2023,21.3,17.1,196,5737,77.37
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,22.2,17.4,192,4827,68.27
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,26.4,19.1,195,4502,65.02
Adelie,Dream,muzjak,kril,juvenilni,pretili,2023,25.4,13.9,196,5351,73.51
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2023,28.9,17.5,215,4300,63
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2023,37.5,22.4,222,4986,69.86
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2023,38.8,19.4,209,5047,70.47
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,19.8,17.2,184,4611,66.11
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,29,16.9,160,4722,67.22
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,25.7,16.1,196,4870,68.7
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2023,22.8,17.2,199,4272,62.72
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2023,22.3,19.7,191,4576,65.76
Adelie,Dream,zenka,roditelji,pilic,zdravi,2023,31.8,16.8,174,2900,49
Adelie,Dream,zenka,roditelji,pilic,zdravi,2023,37.8,16.1,169,3001,50.01
Adelie,Dream,zenka,roditelji,pilic,zdravi,2023,34.5,15.2,166,3013,50.13
Adelie,Dream,zenka,roditelji,pilic,zdravi,2023,19.1,19.5,170,3038,50.38
Adelie,Dream,zenka,roditelji,pilic,pothranjeni,2023,28.3,13.6,166,2646,46.46
Adelie,Dream,zenka,roditelji,pilic,zdravi,2023,23.7,13.2,156,3024,50.24
Adelie,Dream,zenka,roditelji,pilic,pothranjeni,2023,37.5,14.7,177,2756,47.56
Adelie,Dream,zenka,roditelji,pilic,pretili,2023,34,14.9,189,3284,52.84
Adelie,Dream,zenka,roditelji,pilic,pretili,2023,30.8,15.3,173,3209,52.09
Adelie,Dream,zenka,roditelji,pilic,pretili,2023,27.9,13.1,173,3231,52.31
Adelie,Dream,zenka,roditelji,pilic,pothranjeni,2023,32.1,18.9,185,2508,45.08
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,27.8,14.9,208,3524,55.24
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,32.1,16.5,180,3794,57.94
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,37.5,18.7,190,3757,57.57
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,25.4,17.7,187,3411,54.11
Adelie,Dream,muzjak,roditelji,pilic,pretili,2023,28.7,14.5,178,3850,58.5
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,29.5,13.7,178,3675,56.75
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,32.3,13.6,158,3441,54.41
Adelie,Dream,muzjak,roditelji,pilic,pothranjeni,2023,32.4,15.1,179,3309,53.09
Adelie,Dream,muzjak,roditelji,pilic,pothranjeni,2023,33.1,14.4,181,3357,53.57
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,35.9,17.5,177,3574,55.74
Adelie,Dream,muzjak,roditelji,pilic,pothranjeni,2023,41.3,15.6,176,3170,51.7
Adelie,Dream,muzjak,roditelji,pilic,pretili,2023,28.4,18,176,3956,59.56
Adelie,Dream,muzjak,roditelji,pilic,pretili,2023,31.2,14.2,184,3803,58.03
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,34.5,19.4,188,3498,54.98
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2023,25.5,16.1,197,3471,54.71
Adelie,Dream,muzjak,roditelji,pilic,pretili,2023,33.7,18.6,204,3968,59.68
Adelie,Dream,zenka,lignje,odrasli,pretili,2023,43,20.9,250,5048,70.48
Adelie,Dream,zenka,lignje,juvenilni,pretili,2023,29.3,17.8,180,4631,66.31
Adelie,Dream,muzjak,lignje,juvenilni,zdravi,2023,33.2,16.2,221,4794,67.94
Adelie,Dream,muzjak,lignje,odrasli,pretili,2023,31.9,17.4,229,6876,88.76
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,38.4,14.9,225,4651,66.51
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,73.3,17.8,207,5377,73.77
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,47.4,13.7,218,4925,69.25
Adelie,Torgensen,zenka,riba,odrasli,pretili,2023,52.3,21.8,228,6079,80.79
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,36.5,16.6,229,4951,69.51
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,50.1,19.1,220,4956,69.56
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,33.7,16.6,219,4539,65.39
Adelie,Torgensen,zenka,riba,odrasli,zdravi,2023,55,17.8,242,4467,64.67
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,42.2,14.3,200,4841,68.41
Adelie,Torgensen,zenka,riba,odrasli,pretili,2023,46.5,21.1,214,5973,79.73
Adelie,Torgensen,zenka,riba,odrasli,pretili,2023,34.6,18.3,256,5683,76.83
Adelie,Torgensen,zenka,riba,odrasli,pretili,2023,55.4,19.6,237,5757,77.57
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,49.2,15.6,190,4937,69.37
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,43.3,17,212,6058,80.58
Adelie,Torgensen,zenka,riba,odrasli,pretili,2023,43.7,19.4,242,6138,81.38
Adelie,Torgensen,zenka,riba,juvenilni,zdravi,2023,62.9,13.5,231,4278,62.78
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,49.2,15.6,223,4995,69.95
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,47.2,20.2,224,5556,75.56
Adelie,Torgensen,zenka,riba,odrasli,zdravi,2023,59.8,17.4,217,4367,63.67
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2023,43.6,18.8,208,4972,69.72
Adelie,Torgensen,muzjak,riba,odrasli,pretili,2023,63.1,20.7,279,7121,91.21
Adelie,Torgensen,muzjak,riba,juvenilni,pretili,2023,52.7,19.2,223,5949,79.49
Adelie,Torgensen,muzjak,riba,odrasli,pretili,2023,50,18.6,270,7625,96.25
Adelie,Torgensen,muzjak,riba,odrasli,pretili,2023,58.9,19.5,223,7178,91.78
Adelie,Torgensen,muzjak,riba,juvenilni,pretili,2023,41.1,15,217,5203,72.03
Adelie,Torgensen,muzjak,riba,juvenilni,pretili,2023,45.1,14.6,208,6216,82.16
Adelie,Torgensen,muzjak,riba,juvenilni,pretili,2023,50.6,17.8,238,5776,77.76
Adelie,Torgensen,muzjak,riba,juvenilni,pretili,2023,31.8,20.6,210,5872,78.72
Adelie,Torgensen,muzjak,riba,odrasli,pretili,2023,60.9,16.7,238,6204,82.04
Adelie,Torgensen,muzjak,riba,juvenilni,pretili,2023,68.9,19.2,230,5181,71.81
Adelie,Torgensen,muzjak,riba,odrasli,zdravi,2023,69.9,19.4,264,5774,77.74
Adelie,Torgensen,muzjak,riba,juvenilni,pretili,2023,51.1,20.2,229,5208,72.08
Adelie,Torgensen,muzjak,riba,juvenilni,pretili,2023,47.8,13.8,245,6439,84.39
Adelie,Torgensen,muzjak,riba,odrasli,pretili,2023,67.8,18.1,239,7509,95.09
Adelie,Torgensen,zenka,kril,juvenilni,pothranjeni,2023,26.9,15.2,183,3582,55.82
Adelie,Torgensen,muzjak,kril,juvenilni,zdravi,2023,27.7,18.1,194,4725,67.25
Adelie,Torgensen,muzjak,kril,juvenilni,pothranjeni,2023,28.6,20.3,219,4478,64.78
Adelie,Torgensen,muzjak,kril,juvenilni,pothranjeni,2023,25,16.2,205,4312,63.12
Adelie,Torgensen,zenka,kril,odrasli,zdravi,2023,20.5,19.5,179,4270,62.7
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,19.5,15.3,165,4026,60.26
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,23.3,18.4,178,4030,60.3
Adelie,Torgensen,zenka,kril,odrasli,pothranjeni,2023,31.5,17,194,4073,60.73
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,25.1,17.4,166,3974,59.74
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,26.4,15.6,211,3956,59.56
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,33.1,19.5,186,4047,60.47
Adelie,Torgensen,zenka,kril,odrasli,pothranjeni,2023,26.9,17.3,219,3287,52.87
Adelie,Torgensen,zenka,kril,odrasli,zdravi,2023,30.9,13.7,199,4901,69.01
Adelie,Torgensen,zenka,kril,odrasli,zdravi,2023,34.2,18.1,223,4584,65.84
Adelie,Torgensen,zenka,kril,juvenilni,pothranjeni,2023,24.3,15.7,188,3583,55.83
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,25.7,16.5,177,3911,59.11
Adelie,Torgensen,zenka,kril,juvenilni,pothranjeni,2023,20.8,18.1,206,3482,54.82
Adelie,Torgensen,zenka,kril,juvenilni,pretili,2023,27.5,14.6,187,4394,63.94
Adelie,Torgensen,zenka,kril,odrasli,pretili,2023,21.6,17.4,199,5200,72
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,22.5,17,161,3857,58.57
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,26.5,15.7,172,3921,59.21
Adelie,Torgensen,zenka,kril,odrasli,zdravi,2023,30.4,19.1,190,4724,67.24
Adelie,Torgensen,zenka,kril,odrasli,zdravi,2023,28,20.1,195,4528,65.28
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,26.6,17,157,3870,58.7
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,22.7,19.2,141,3790,57.9
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,32.6,15.1,184,4036,60.36
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,29.7,15.8,159,4235,62.35
Adelie,Torgensen,zenka,kril,juvenilni,zdravi,2023,17.2,20,182,4007,60.07
Adelie,Torgensen,zenka,kril,juvenilni,pothranjeni,2023,30.8,15.5,178,3301,53.01
Adelie,Torgensen,zenka,kril,odrasli,pothranjeni,2023,28.3,23.9,177,3958,59.58
Adelie,Torgensen,zenka,kril,juvenilni,pretili,2023,31.4,18.9,182,4496,64.96
Adelie,Torgensen,muzjak,kril,juvenilni,pothranjeni,2023,24.4,16.2,195,4211,62.11
Adelie,Torgensen,muzjak,kril,juvenilni,zdravi,2023,31.1,18.2,250,4746,67.46
Adelie,Torgensen,muzjak,kril,juvenilni,pothranjeni,2023,23.2,21.3,212,4264,62.64
Adelie,Torgensen,muzjak,kril,juvenilni,pothranjeni,2023,32.8,21.2,185,3930,59.3
Adelie,Torgensen,muzjak,kril,odrasli,pothranjeni,2023,39.6,20.9,231,5080,70.8
Adelie,Torgensen,muzjak,kril,odrasli,zdravi,2023,33.4,17.5,250,5414,74.14
Adelie,Torgensen,muzjak,kril,juvenilni,pothranjeni,2023,34.5,19.1,191,3978,59.78
Adelie,Torgensen,muzjak,kril,odrasli,zdravi,2023,32.5,16.9,216,5519,75.19
Adelie,Torgensen,muzjak,kril,juvenilni,pothranjeni,2023,24.4,16.1,199,4482,64.82
Adelie,Torgensen,muzjak,kril,juvenilni,pothranjeni,2023,28.7,15.6,205,4479,64.79
Adelie,Torgensen,muzjak,kril,juvenilni,zdravi,2023,20.9,17.2,215,4820,68.2
Adelie,Torgensen,muzjak,kril,odrasli,zdravi,2023,36,17.9,198,5199,71.99
Adelie,Torgensen,muzjak,kril,juvenilni,zdravi,2023,29.1,16.2,205,4628,66.28
Adelie,Torgensen,muzjak,kril,juvenilni,zdravi,2023,28.4,18.1,207,4877,68.77
Adelie,Torgensen,zenka,roditelji,pilic,pothranjeni,2023,36,15.1,192,2703,47.03
Adelie,Torgensen,zenka,roditelji,pilic,zdravi,2023,36.2,15.7,163,2857,48.57
Adelie,Torgensen,zenka,roditelji,pilic,zdravi,2023,22.9,12,180,3088,50.88
Adelie,Torgensen,zenka,roditelji,pilic,zdravi,2023,26.2,14.7,163,3086,50.86
Adelie,Torgensen,zenka,roditelji,pilic,zdravi,2023,26.4,14.9,161,2857,48.57
Adelie,Torgensen,zenka,roditelji,pilic,zdravi,2023,36.3,16.1,184,3191,51.91
Adelie,Torgensen,zenka,roditelji,pilic,zdravi,2023,27,14.4,161,2966,49.66
Adelie,Torgensen,zenka,roditelji,pilic,zdravi,2023,33.5,16.1,170,2962,49.62
Adelie,Torgensen,zenka,roditelji,pilic,zdravi,2023,26.7,13.7,162,2984,49.84
Adelie,Torgensen,zenka,roditelji,pilic,pretili,2023,35.4,13.9,194,3268,52.68
